Mode,Q1,Q2,Q4,Q5a,Q5f,Q6c,Q7a,Q7c,Q8d,Q10a,Q10d,Q11,Q11a,Q12,Q14,Q15,Q16,Q18,sDevType,p_gender_sdc,p_age_group_sdc,p_education_sdc,total_time_taken,neutral_count,disagree_count,agree_count,very_count,just_count,vmj_count,opinionated,undecided_voter,Q8a
2.0,2.0,96.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,-98.0,2.0,3.0,2.0,1.0,3.0,2.0,12.100000000000005,4.0,23.0,9.0,12.0,23.0,-11.0,0.0,0.0,5.0
2.0,1.0,29.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,3.0,19.283333333333346,10.0,28.0,16.0,20.0,34.0,-14.0,0.0,0.0,9.0
2.0,2.0,13.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,16.000000000000004,4.0,18.0,15.0,9.0,27.0,-18.0,0.0,0.0,5.0
2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,11.45,6.0,40.0,8.0,3.0,51.0,-48.0,0.0,0.0,7.0
2.0,1.0,29.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,15.6,0.0,44.0,10.0,36.0,18.0,18.0,1.0,0.0,6.0
2.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,9.766666666666673,3.0,37.0,14.0,9.0,45.0,-36.0,0.0,0.0,8.0
2.0,2.0,16.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,31.783333333333296,17.0,32.0,5.0,7.0,47.0,-40.0,0.0,0.0,7.0
2.0,2.0,16.0,100.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,14.133333333333333,2.0,27.0,8.0,6.0,30.0,-24.0,0.0,0.0,3.0
2.0,5.0,32.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,24.46666666666666,3.0,27.0,6.0,17.0,18.0,-1.0,0.0,0.0,6.0
2.0,5.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,11.300000000000002,4.0,27.0,6.0,22.0,14.0,8.0,1.0,0.0,5.0
2.0,4.0,11.0,2.0,1.0,1.0,4.0,3.0,3.0,8.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,17.733333333333327,1.0,23.0,13.0,11.0,25.0,-14.0,0.0,0.0,9.0
2.0,2.0,13.0,100.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,32.58333333333331,0.0,43.0,11.0,22.0,32.0,-10.0,0.0,0.0,9.0
2.0,1.0,-98.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,4.0,3.0,9.350000000000009,6.0,25.0,6.0,10.0,26.0,-16.0,0.0,0.0,5.0
1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,-1.0,2.0,3.0,2.0,12.933333333333339,7.0,33.0,14.0,11.0,43.0,-32.0,0.0,0.0,3.0
2.0,2.0,20.0,100.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,10.733333333333334,5.0,23.0,9.0,10.0,26.0,-16.0,0.0,0.0,7.0
2.0,5.0,13.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,29.466666666666605,4.0,25.0,25.0,11.0,43.0,-32.0,0.0,0.0,1.0
1.0,4.0,16.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,-1.0,1.0,4.0,1.0,12.500000000000009,26.0,19.0,9.0,4.0,50.0,-46.0,0.0,0.0,5.0
2.0,4.0,11.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,-98.0,2.0,0.0,2.0,4.0,1.0,22.199999999999967,10.0,16.0,7.0,0.0,33.0,-33.0,0.0,0.0,5.0
2.0,2.0,30.0,100.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,43.44999999999999,4.0,28.0,5.0,6.0,30.0,-24.0,0.0,0.0,5.0
2.0,5.0,13.0,100.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,12.33333333333333,4.0,43.0,7.0,20.0,34.0,-14.0,0.0,0.0,1.0
2.0,2.0,20.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,10.516666666666667,6.0,39.0,9.0,14.0,40.0,-26.0,0.0,0.0,7.0
1.0,1.0,20.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,1.0,2.0,2.0,12.466666666666644,6.0,40.0,8.0,20.0,34.0,-14.0,0.0,0.0,5.0
2.0,4.0,11.0,100.0,2.0,1.0,4.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,17.816666666666666,3.0,44.0,7.0,18.0,36.0,-18.0,0.0,0.0,8.0
2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,5.633333333333329,3.0,23.0,11.0,17.0,19.0,-2.0,0.0,0.0,6.0
2.0,2.0,1.0,100.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,9.4,10.0,35.0,9.0,10.0,44.0,-34.0,0.0,0.0,5.0
2.0,2.0,36.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,4.0,1.0,9.666666666666664,4.0,24.0,9.0,14.0,22.0,-8.0,0.0,0.0,8.0
2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,20.716666666666654,13.0,22.0,19.0,15.0,39.0,-24.0,0.0,0.0,9.0
2.0,5.0,11.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.616666666666667,9.0,26.0,19.0,21.0,33.0,-12.0,0.0,0.0,1.0
2.0,1.0,16.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,6.81666666666667,2.0,23.0,12.0,11.0,25.0,-14.0,0.0,0.0,6.0
2.0,3.0,35.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,7.983333333333332,6.0,39.0,9.0,14.0,40.0,-26.0,0.0,0.0,4.0
1.0,1.0,20.0,1.0,2.0,4.0,4.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,-1.0,2.0,4.0,1.0,12.949999999999983,1.0,32.0,3.0,11.0,25.0,-14.0,0.0,0.0,6.0
2.0,2.0,4.0,-98.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,7.4833333333333325,26.0,20.0,8.0,3.0,51.0,-48.0,0.0,1.0,5.0
2.0,5.0,11.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,18.966666666666686,20.0,20.0,14.0,8.0,46.0,-38.0,0.0,0.0,4.0
2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,7.416666666666671,14.0,24.0,16.0,5.0,49.0,-44.0,0.0,0.0,3.0
2.0,2.0,13.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.75,3.0,22.0,12.0,7.0,29.0,-22.0,0.0,0.0,3.0
2.0,4.0,11.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,4.0,1.0,10.1,12.0,26.0,16.0,7.0,47.0,-40.0,0.0,0.0,5.0
2.0,4.0,16.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,8.21666666666667,11.0,39.0,4.0,3.0,51.0,-48.0,0.0,0.0,6.0
2.0,5.0,16.0,100.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,7.616666666666665,5.0,28.0,4.0,15.0,21.0,-6.0,0.0,0.0,4.0
2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,8.416666666666663,4.0,23.0,27.0,11.0,43.0,-32.0,0.0,0.0,6.0
2.0,2.0,-98.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,5.516666666666668,10.0,39.0,5.0,13.0,41.0,-28.0,0.0,0.0,7.0
2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,11.766666666666666,1.0,48.0,5.0,8.0,46.0,-38.0,0.0,0.0,6.0
2.0,2.0,13.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,0.0,1.0,3.0,2.0,8.783333333333339,1.0,22.0,31.0,20.0,34.0,-14.0,0.0,0.0,1.0
2.0,1.0,26.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,2.0,16.15,17.0,23.0,14.0,7.0,47.0,-40.0,0.0,0.0,9.0
2.0,2.0,11.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,4.0,2.0,12.116666666666653,2.0,45.0,7.0,11.0,43.0,-32.0,0.0,0.0,3.0
2.0,2.0,13.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,6.533333333333334,11.0,34.0,9.0,9.0,45.0,-36.0,0.0,0.0,7.0
2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,11.533333333333333,6.0,43.0,5.0,5.0,49.0,-44.0,0.0,0.0,5.0
2.0,2.0,36.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,8.716666666666669,5.0,46.0,3.0,21.0,33.0,-12.0,0.0,0.0,8.0
2.0,4.0,33.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,10.150000000000013,3.0,23.0,11.0,14.0,22.0,-8.0,0.0,0.0,4.0
2.0,2.0,96.0,100.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,12.816666666666672,13.0,30.0,11.0,13.0,41.0,-28.0,0.0,0.0,8.0
2.0,2.0,20.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,10.566666666666672,1.0,25.0,11.0,13.0,23.0,-10.0,0.0,0.0,6.0
2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,10.616666666666664,4.0,26.0,7.0,12.0,24.0,-12.0,0.0,0.0,7.0
2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,11.516666666666675,5.0,44.0,5.0,23.0,31.0,-8.0,0.0,0.0,6.0
2.0,4.0,13.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,26.649999999999984,4.0,41.0,9.0,18.0,36.0,-18.0,0.0,0.0,9.0
2.0,4.0,5.0,100.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,13.749999999999998,20.0,29.0,5.0,8.0,46.0,-38.0,0.0,0.0,3.0
2.0,2.0,-98.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,4.196666666666667,6.0,17.0,14.0,10.0,26.0,-16.0,0.0,0.0,4.0
2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,4.0,2.0,12.05,3.0,32.0,19.0,11.0,43.0,-32.0,0.0,0.0,5.0
2.0,5.0,16.0,100.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,15.0,4.0,24.0,9.0,15.0,22.0,-7.0,0.0,0.0,7.0
2.0,1.0,19.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,7.150000000000001,1.0,32.0,4.0,19.0,17.0,2.0,1.0,0.0,5.0
2.0,2.0,36.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,9.466666666666663,16.0,21.0,17.0,9.0,45.0,-36.0,0.0,0.0,5.0
2.0,1.0,11.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,17.166666666666668,12.0,37.0,5.0,10.0,44.0,-34.0,0.0,0.0,7.0
1.0,4.0,96.0,100.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,1.0,1.0,2.0,13.399999999999993,6.0,38.0,10.0,26.0,28.0,-2.0,0.0,0.0,4.0
2.0,2.0,6.0,1.0,1.0,1.0,4.0,3.0,3.0,6.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,5.900000000000004,1.0,31.0,5.0,11.0,25.0,-14.0,0.0,0.0,7.0
2.0,4.0,16.0,100.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,4.0,3.0,25.950000000000006,2.0,23.0,12.0,13.0,23.0,-10.0,0.0,0.0,1.0
2.0,2.0,30.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,4.0,3.0,12.216666666666658,0.0,33.0,4.0,10.0,26.0,-16.0,0.0,0.0,8.0
2.0,2.0,11.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,6.400000000000002,9.0,35.0,10.0,6.0,48.0,-42.0,0.0,0.0,7.0
1.0,2.0,16.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,-1.0,1.0,4.0,3.0,11.933333333333321,3.0,23.0,10.0,8.0,28.0,-20.0,0.0,0.0,8.0
1.0,3.0,16.0,100.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,1.0,4.0,2.0,16.633333333333336,14.0,34.0,6.0,6.0,48.0,-42.0,0.0,0.0,4.0
2.0,2.0,11.0,1.0,1.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,20.900000000000027,8.0,42.0,4.0,10.0,44.0,-34.0,0.0,0.0,7.0
2.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,12.883333333333333,6.0,19.0,12.0,9.0,27.0,-18.0,0.0,0.0,8.0
2.0,2.0,16.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,18.183333333333326,2.0,37.0,15.0,16.0,38.0,-22.0,0.0,0.0,10.0
2.0,1.0,11.0,1.0,1.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,10.450000000000003,7.0,26.0,21.0,12.0,42.0,-30.0,0.0,0.0,9.0
2.0,4.0,29.0,1.0,1.0,2.0,4.0,3.0,2.0,7.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,23.84999999999999,3.0,30.0,4.0,18.0,18.0,0.0,0.0,0.0,7.0
2.0,2.0,30.0,-98.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,6.4966666666666635,2.0,24.0,11.0,16.0,20.0,-4.0,0.0,1.0,5.0
2.0,2.0,11.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,9.48333333333334,3.0,24.0,10.0,12.0,24.0,-12.0,0.0,0.0,7.0
2.0,4.0,11.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,25.000000000000004,4.0,36.0,14.0,14.0,40.0,-26.0,0.0,0.0,5.0
2.0,2.0,17.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,9.899999999999997,4.0,46.0,4.0,15.0,39.0,-24.0,0.0,0.0,3.0
2.0,4.0,11.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,8.166666666666668,5.0,37.0,12.0,21.0,33.0,-12.0,0.0,0.0,6.0
2.0,1.0,-98.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,5.766666666666668,5.0,16.0,16.0,7.0,29.0,-22.0,0.0,0.0,5.0
2.0,2.0,-98.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,30.15000000000001,5.0,26.0,23.0,12.0,42.0,-30.0,0.0,0.0,7.0
1.0,1.0,16.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,-1.0,1.0,4.0,2.0,14.449999999999996,23.0,16.0,15.0,12.0,42.0,-30.0,0.0,0.0,4.0
2.0,2.0,20.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,6.983333333333337,3.0,26.0,8.0,10.0,26.0,-16.0,0.0,0.0,7.0
2.0,4.0,16.0,100.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,4.0,1.0,15.23333333333334,3.0,24.0,10.0,7.0,29.0,-22.0,0.0,0.0,4.0
2.0,4.0,32.0,-98.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,15.5,12.0,39.0,3.0,11.0,43.0,-32.0,0.0,1.0,5.0
2.0,2.0,13.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.466666666666669,3.0,31.0,3.0,18.0,18.0,0.0,0.0,0.0,5.0
2.0,2.0,1.0,100.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,7.450000000000001,14.0,24.0,16.0,13.0,41.0,-28.0,0.0,0.0,8.0
2.0,4.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,15.966666666666686,12.0,30.0,12.0,20.0,34.0,-14.0,0.0,0.0,4.0
2.0,2.0,13.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,9.016666666666662,6.0,43.0,5.0,3.0,51.0,-48.0,0.0,0.0,4.0
2.0,5.0,16.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,11.016666666666662,1.0,26.0,10.0,14.0,22.0,-8.0,0.0,0.0,3.0
2.0,4.0,32.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,-98.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,17.633333333333336,6.0,23.0,23.0,4.0,48.0,-44.0,0.0,0.0,8.0
1.0,1.0,36.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,-1.0,1.0,2.0,2.0,16.700000000000017,5.0,22.0,8.0,9.0,26.0,-17.0,0.0,0.0,7.0
2.0,2.0,16.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,1.0,9.550000000000002,8.0,30.0,16.0,7.0,47.0,-40.0,0.0,0.0,6.0
2.0,2.0,35.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,7.099999999999996,4.0,30.0,3.0,14.0,22.0,-8.0,0.0,0.0,1.0
2.0,4.0,13.0,100.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,4.0,3.0,9.816666666666661,3.0,22.0,12.0,13.0,23.0,-10.0,0.0,0.0,3.0
2.0,1.0,11.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,11.9,10.0,34.0,10.0,12.0,42.0,-30.0,0.0,0.0,6.0
2.0,2.0,1.0,-98.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,17.73333333333334,22.0,23.0,9.0,7.0,47.0,-40.0,0.0,1.0,7.0
2.0,4.0,13.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,3.0,21.283333333333346,20.0,27.0,7.0,7.0,47.0,-40.0,0.0,0.0,7.0
1.0,2.0,16.0,1.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,-1.0,2.0,4.0,3.0,13.899999999999995,5.0,23.0,7.0,12.0,23.0,-11.0,0.0,0.0,7.0
1.0,2.0,34.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,-1.0,2.0,4.0,2.0,23.616666666666674,12.0,19.0,19.0,10.0,40.0,-30.0,0.0,0.0,5.0
2.0,2.0,11.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,6.533333333333336,4.0,33.0,0.0,10.0,26.0,-16.0,0.0,0.0,6.0
2.0,4.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,18.450000000000006,2.0,26.0,9.0,11.0,25.0,-14.0,0.0,0.0,7.0
2.0,2.0,29.0,-98.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,18.549999999999994,3.0,28.0,6.0,5.0,31.0,-26.0,0.0,1.0,7.0
